*******************************************************************************
Ephemeris / WWW_USER Sun Sep 10 19:16:06 2017 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Sun (10)                        {source: DE431mx}
Center body name: Pluto (999)                     {source: plu055l_merged}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2015-Jul-14 09:00:00.0000 TDB
Stop  time      : A.D. 2015-Jul-14 20:00:00.0000 TDB
Step-size       : 1 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 1195.0 x 1195.0 x 1195.0 km     {Equator, meridian, pole}    
Output units    : KM-S                                                         
Output type     : GEOMETRIC cartesian states
Output format   : 3 (position, velocity, LT, range, range-rate)
Reference frame : ICRF/J2000.0                                                 
Coordinate systm: Ecliptic and Mean Equinox of Reference Epoch                 
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2457217.929861111, A.D. 2015-Jul-14 10:19:00.0000, -1.197176419273733E+09,  4.772419428152243E+09, -1.642527444022377E+08, -5.377270761083994E+00, -1.860990498412743E-01,  1.599565068038052E+00,  1.642145138306806E+04,  4.923027274057470E+09,  1.073864877771504E+00,
2457217.930555556, A.D. 2015-Jul-14 10:20:00.0000, -1.197176741909611E+09,  4.772419416986582E+09, -1.642526484285042E+08, -5.377258495955805E+00, -1.860896682536490E-01,  1.599559365518425E+00,  1.642145159799038E+04,  4.923027338489563E+09,  1.073871549946914E+00,
2457217.931250000, A.D. 2015-Jul-14 10:21:00.0000, -1.197177064544752E+09,  4.772419405821484E+09, -1.642525524551144E+08, -5.377246230686269E+00, -1.860802925541946E-01,  1.599553653315883E+00,  1.642145181291405E+04,  4.923027402922057E+09,  1.073878216699906E+00,
2457217.931944444, A.D. 2015-Jul-14 10:22:00.0000, -1.197177387179158E+09,  4.772419394656945E+09, -1.642524564820664E+08, -5.377233965281071E+00, -1.860709227474311E-01,  1.599547931433090E+00,  1.642145202783903E+04,  4.923027467354948E+09,  1.073884878027392E+00,
2457217.932638889, A.D. 2015-Jul-14 10:23:00.0000, -1.197177709812828E+09,  4.772419383492972E+09, -1.642523605093629E+08, -5.377221699745900E+00, -1.860615588378755E-01,  1.599542199872721E+00,  1.642145224276536E+04,  4.923027531788241E+09,  1.073891533926286E+00,
2457217.933333333, A.D. 2015-Jul-14 10:24:00.0000, -1.197178032445762E+09,  4.772419372329558E+09, -1.642522645370026E+08, -5.377209434086439E+00, -1.860522008300415E-01,  1.599536458637450E+00,  1.642145245769302E+04,  4.923027596221932E+09,  1.073898184393505E+00,
2457217.934027778, A.D. 2015-Jul-14 10:25:00.0000, -1.197178355077960E+09,  4.772419361166708E+09, -1.642521685649877E+08, -5.377197168308377E+00, -1.860428487284412E-01,  1.599530707729959E+00,  1.642145267262201E+04,  4.923027660656023E+09,  1.073904829425969E+00,
2457217.934722222, A.D. 2015-Jul-14 10:26:00.0000, -1.197178677709422E+09,  4.772419350004417E+09, -1.642520725933180E+08, -5.377184902417400E+00, -1.860335025375828E-01,  1.599524947152934E+00,  1.642145288755234E+04,  4.923027725090513E+09,  1.073911469020599E+00,
2457217.935416667, A.D. 2015-Jul-14 10:27:00.0000, -1.197179000340148E+09,  4.772419338842688E+09, -1.642519766219940E+08, -5.377172636419193E+00, -1.860241622619723E-01,  1.599519176909064E+00,  1.642145310248399E+04,  4.923027789525400E+09,  1.073918103174320E+00,
2457217.936111111, A.D. 2015-Jul-14 10:28:00.0000, -1.197179322970139E+09,  4.772419327681518E+09, -1.642518806510170E+08, -5.377160370319443E+00, -1.860148279061127E-01,  1.599513397001044E+00,  1.642145331741696E+04,  4.923027853960684E+09,  1.073924731884061E+00,
2457217.936805556, A.D. 2015-Jul-14 10:29:00.0000, -1.197179645599393E+09,  4.772419316520908E+09, -1.642517846803870E+08, -5.377148104123838E+00, -1.860054994745050E-01,  1.599507607431571E+00,  1.642145353235126E+04,  4.923027918396367E+09,  1.073931355146748E+00,
2457217.937500000, A.D. 2015-Jul-14 10:30:00.0000, -1.197179968227911E+09,  4.772419305360857E+09, -1.642516887101038E+08, -5.377135837838062E+00, -1.859961769716461E-01,  1.599501808203351E+00,  1.642145374728689E+04,  4.923027982832446E+09,  1.073937972959317E+00,
2457217.938194444, A.D. 2015-Jul-14 10:31:00.0000, -1.197180290855694E+09,  4.772419294201366E+09, -1.642515927401700E+08, -5.377123571467805E+00, -1.859868604020316E-01,  1.599495999319091E+00,  1.642145396222384E+04,  4.923028047268924E+09,  1.073944585318699E+00,
2457217.938888889, A.D. 2015-Jul-14 10:32:00.0000, -1.197180613482740E+09,  4.772419283042435E+09, -1.642514967705843E+08, -5.377111305018752E+00, -1.859775497701531E-01,  1.599490180781504E+00,  1.642145417716212E+04,  4.923028111705797E+09,  1.073951192221835E+00,
2457217.939583333, A.D. 2015-Jul-14 10:33:00.0000, -1.197180936109050E+09,  4.772419271884060E+09, -1.642514008013482E+08, -5.377099038496589E+00, -1.859682450805001E-01,  1.599484352593305E+00,  1.642145439210171E+04,  4.923028176143067E+09,  1.073957793665662E+00,
2457217.940277778, A.D. 2015-Jul-14 10:34:00.0000, -1.197181258734625E+09,  4.772419260726245E+09, -1.642513048324623E+08, -5.377086771907003E+00, -1.859589463375596E-01,  1.599478514757217E+00,  1.642145460704263E+04,  4.923028240580733E+09,  1.073964389647123E+00,
2457217.940972222, A.D. 2015-Jul-14 10:35:00.0000, -1.197181581359463E+09,  4.772419249568987E+09, -1.642512088639269E+08, -5.377074505255682E+00, -1.859496535458147E-01,  1.599472667275966E+00,  1.642145482198486E+04,  4.923028305018793E+09,  1.073970980163164E+00,
2457217.941666667, A.D. 2015-Jul-14 10:36:00.0000, -1.197181903983565E+09,  4.772419238412287E+09, -1.642511128957427E+08, -5.377062238548313E+00, -1.859403667097471E-01,  1.599466810152281E+00,  1.642145503692842E+04,  4.923028369457251E+09,  1.073977565210730E+00,
2457217.942361111, A.D. 2015-Jul-14 10:37:00.0000, -1.197182226606931E+09,  4.772419227256143E+09, -1.642510169279099E+08, -5.377049971790580E+00, -1.859310858338346E-01,  1.599460943388898E+00,  1.642145525187329E+04,  4.923028433896102E+09,  1.073984144786774E+00,
2457217.943055556, A.D. 2015-Jul-14 10:38:00.0000, -1.197182549229562E+09,  4.772419216100555E+09, -1.642509209604292E+08, -5.377037704988172E+00, -1.859218109225527E-01,  1.599455066988557E+00,  1.642145546681947E+04,  4.923028498335347E+09,  1.073990718888248E+00,
2457217.943750000, A.D. 2015-Jul-14 10:39:00.0000, -1.197182871851456E+09,  4.772419204945525E+09, -1.642508249933019E+08, -5.377025438146776E+00, -1.859125419803749E-01,  1.599449180954000E+00,  1.642145568176698E+04,  4.923028562774988E+09,  1.073997287512105E+00,
2457217.944444444, A.D. 2015-Jul-14 10:40:00.0000, -1.197183194472614E+09,  4.772419193791051E+09, -1.642507290265279E+08, -5.377013171272078E+00, -1.859032790117704E-01,  1.599443285287977E+00,  1.642145589671580E+04,  4.923028627215022E+09,  1.074003850655304E+00,
2457217.945138889, A.D. 2015-Jul-14 10:41:00.0000, -1.197183517093036E+09,  4.772419182637132E+09, -1.642506330601079E+08, -5.377000904369766E+00, -1.858940220212063E-01,  1.599437379993241E+00,  1.642145611166592E+04,  4.923028691655449E+09,  1.074010408314805E+00,
2457217.945833333, A.D. 2015-Jul-14 10:42:00.0000, -1.197183839712723E+09,  4.772419171483768E+09, -1.642505370940425E+08, -5.376988637445527E+00, -1.858847710131474E-01,  1.599431465072547E+00,  1.642145632661737E+04,  4.923028756096270E+09,  1.074016960487572E+00,
2457217.946527778, A.D. 2015-Jul-14 10:43:00.0000, -1.197184162331673E+09,  4.772419160330959E+09, -1.642504411283326E+08, -5.376976370505047E+00, -1.858755259920554E-01,  1.599425540528659E+00,  1.642145654157012E+04,  4.923028820537484E+09,  1.074023507170567E+00,
2457217.947222222, A.D. 2015-Jul-14 10:44:00.0000, -1.197184484949887E+09,  4.772419149178703E+09, -1.642503451629772E+08, -5.376964103554015E+00, -1.858662869623888E-01,  1.599419606364344E+00,  1.642145675652418E+04,  4.923028884979091E+09,  1.074030048360762E+00,
2457217.947916667, A.D. 2015-Jul-14 10:45:00.0000, -1.197184807567365E+09,  4.772419138027004E+09, -1.642502491979797E+08, -5.376951836598115E+00, -1.858570539286033E-01,  1.599413662582370E+00,  1.642145697147955E+04,  4.923028949421091E+09,  1.074036584055124E+00,
2457217.948611111, A.D. 2015-Jul-14 10:46:00.0000, -1.197185130184108E+09,  4.772419126875858E+09, -1.642501532333384E+08, -5.376939569643034E+00, -1.858478268951529E-01,  1.599407709185514E+00,  1.642145718643623E+04,  4.923029013863482E+09,  1.074043114250628E+00,
2457217.949305556, A.D. 2015-Jul-14 10:47:00.0000, -1.197185452800114E+09,  4.772419115725265E+09, -1.642500572690549E+08, -5.376927302694463E+00, -1.858386058664875E-01,  1.599401746176557E+00,  1.642145740139421E+04,  4.923029078306264E+09,  1.074049638944249E+00,
2457217.950000000, A.D. 2015-Jul-14 10:48:00.0000, -1.197185775415384E+09,  4.772419104575225E+09, -1.642499613051291E+08, -5.376915035758086E+00, -1.858293908470551E-01,  1.599395773558280E+00,  1.642145761635350E+04,  4.923029142749437E+09,  1.074056158132965E+00,
2457217.950694445, A.D. 2015-Jul-14 10:49:00.0000, -1.197186098029918E+09,  4.772419093425737E+09, -1.642498653415620E+08, -5.376902768839590E+00, -1.858201818413000E-01,  1.599389791333475E+00,  1.642145783131410E+04,  4.923029207193003E+09,  1.074062671813757E+00,
2457217.951388889, A.D. 2015-Jul-14 10:50:00.0000, -1.197186420643716E+09,  4.772419082276803E+09, -1.642497693783541E+08, -5.376890501944662E+00, -1.858109788536648E-01,  1.599383799504932E+00,  1.642145804627599E+04,  4.923029271636958E+09,  1.074069179983607E+00,
2457217.952083333, A.D. 2015-Jul-14 10:51:00.0000, -1.197186743256778E+09,  4.772419071128420E+09, -1.642496734155064E+08, -5.376878235078990E+00, -1.858017818885882E-01,  1.599377798075452E+00,  1.642145826123919E+04,  4.923029336081305E+09,  1.074075682639503E+00,
2457217.952777778, A.D. 2015-Jul-14 10:52:00.0000, -1.197187065869104E+09,  4.772419059980589E+09, -1.642495774530187E+08, -5.376865968248258E+00, -1.857925909505073E-01,  1.599371787047835E+00,  1.642145847620369E+04,  4.923029400526040E+09,  1.074082179778431E+00,
2457217.953472222, A.D. 2015-Jul-14 10:53:00.0000, -1.197187388480695E+09,  4.772419048833309E+09, -1.642494814908922E+08, -5.376853701458157E+00, -1.857834060438550E-01,  1.599365766424887E+00,  1.642145869116950E+04,  4.923029464971166E+09,  1.074088671397383E+00,
2457217.954166667, A.D. 2015-Jul-14 10:54:00.0000, -1.197187711091549E+09,  4.772419037686580E+09, -1.642493855291269E+08, -5.376841434714373E+00, -1.857742271730630E-01,  1.599359736209421E+00,  1.642145890613660E+04,  4.923029529416680E+09,  1.074095157493353E+00,
2457217.954861111, A.D. 2015-Jul-14 10:55:00.0000, -1.197188033701667E+09,  4.772419026540401E+09, -1.642492895677240E+08, -5.376829168022590E+00, -1.857650543425584E-01,  1.599353696404252E+00,  1.642145912110499E+04,  4.923029593862584E+09,  1.074101638063337E+00,
2457217.955555555, A.D. 2015-Jul-14 10:56:00.0000, -1.197188356311049E+09,  4.772419015394773E+09, -1.642491936066837E+08, -5.376816901388499E+00, -1.857558875567670E-01,  1.599347647012199E+00,  1.642145933607468E+04,  4.923029658308877E+09,  1.074108113104332E+00,
2457217.956250000, A.D. 2015-Jul-14 10:57:00.0000, -1.197188678919695E+09,  4.772419004249696E+09, -1.642490976460066E+08, -5.376804634817785E+00, -1.857467268201107E-01,  1.599341588036088E+00,  1.642145955104567E+04,  4.923029722755558E+09,  1.074114582613343E+00,
2457217.956944444, A.D. 2015-Jul-14 10:58:00.0000, -1.197189001527605E+09,  4.772418993105166E+09, -1.642490016856935E+08, -5.376792368316133E+00, -1.857375721370095E-01,  1.599335519478746E+00,  1.642145976601795E+04,  4.923029787202627E+09,  1.074121046587369E+00,
2457217.957638889, A.D. 2015-Jul-14 10:59:00.0000, -1.197189324134779E+09,  4.772418981961186E+09, -1.642489057257442E+08, -5.376780101889231E+00, -1.857284235118803E-01,  1.599329441343008E+00,  1.642145998099153E+04,  4.923029851650084E+09,  1.074127505023419E+00,
2457217.958333333, A.D. 2015-Jul-14 11:00:00.0000, -1.197189646741217E+09,  4.772418970817754E+09, -1.642488097661600E+08, -5.376767835542768E+00, -1.857192809491360E-01,  1.599323353631712E+00,  1.642146019596640E+04,  4.923029916097926E+09,  1.074133957918504E+00,
2457217.959027778, A.D. 2015-Jul-14 11:01:00.0000, -1.197189969346920E+09,  4.772418959674872E+09, -1.642487138069420E+08, -5.376755569282428E+00, -1.857101444531890E-01,  1.599317256347699E+00,  1.642146041094255E+04,  4.923029980546158E+09,  1.074140405269631E+00,
2457217.959722222, A.D. 2015-Jul-14 11:02:00.0000, -1.197190291951885E+09,  4.772418948532537E+09, -1.642486178480895E+08, -5.376743303113899E+00, -1.857010140284466E-01,  1.599311149493817E+00,  1.642146062592000E+04,  4.923030044994775E+09,  1.074146847073817E+00,
2457217.960416667, A.D. 2015-Jul-14 11:03:00.0000, -1.197190614556116E+09,  4.772418937390751E+09, -1.642485218896046E+08, -5.376731037042867E+00, -1.856918896793147E-01,  1.599305033072917E+00,  1.642146084089874E+04,  4.923030109443780E+09,  1.074153283328078E+00,
2457217.961111111, A.D. 2015-Jul-14 11:04:00.0000, -1.197190937159610E+09,  4.772418926249511E+09, -1.642484259314861E+08, -5.376718771075019E+00, -1.856827714101960E-01,  1.599298907087854E+00,  1.642146105587876E+04,  4.923030173893168E+09,  1.074159714029434E+00,
2457217.961805556, A.D. 2015-Jul-14 11:05:00.0000, -1.197191259762368E+09,  4.772418915108819E+09, -1.642483299737360E+08, -5.376706505216041E+00, -1.856736592254902E-01,  1.599292771541489E+00,  1.642146127086008E+04,  4.923030238342946E+09,  1.074166139174905E+00,
2457217.962500000, A.D. 2015-Jul-14 11:06:00.0000, -1.197191582364391E+09,  4.772418903968672E+09, -1.642482340163534E+08, -5.376694239471620E+00, -1.856645531295940E-01,  1.599286626436686E+00,  1.642146148584267E+04,  4.923030302793106E+09,  1.074172558761519E+00,
2457217.963194444, A.D. 2015-Jul-14 11:07:00.0000, -1.197191904965677E+09,  4.772418892829071E+09, -1.642481380593405E+08, -5.376681973847443E+00, -1.856554531269017E-01,  1.599280471776315E+00,  1.642146170082655E+04,  4.923030367243651E+09,  1.074178972786300E+00,
2457217.963888889, A.D. 2015-Jul-14 11:08:00.0000, -1.197192227566227E+09,  4.772418881690017E+09, -1.642480421026969E+08, -5.376669708349195E+00, -1.856463592218046E-01,  1.599274307563248E+00,  1.642146191581171E+04,  4.923030431694583E+09,  1.074185381246278E+00,
2457217.964583333, A.D. 2015-Jul-14 11:09:00.0000, -1.197192550166042E+09,  4.772418870551509E+09, -1.642479461464243E+08, -5.376657442982564E+00, -1.856372714186912E-01,  1.599268133800364E+00,  1.642146213079816E+04,  4.923030496145899E+09,  1.074191784138485E+00,
2457217.965277778, A.D. 2015-Jul-14 11:10:00.0000, -1.197192872765121E+09,  4.772418859413545E+09, -1.642478501905215E+08, -5.376645177753234E+00, -1.856281897219469E-01,  1.599261950490546E+00,  1.642146234578589E+04,  4.923030560597596E+09,  1.074198181459959E+00,
2457217.965972222, A.D. 2015-Jul-14 11:11:00.0000, -1.197193195363463E+09,  4.772418848276126E+09, -1.642477542349899E+08, -5.376632912666895E+00, -1.856191141359547E-01,  1.599255757636679E+00,  1.642146256077489E+04,  4.923030625049680E+09,  1.074204573207734E+00,
2457217.966666667, A.D. 2015-Jul-14 11:12:00.0000, -1.197193517961070E+09,  4.772418837139251E+09, -1.642476582798307E+08, -5.376620647729229E+00, -1.856100446650941E-01,  1.599249555241657E+00,  1.642146277576518E+04,  4.923030689502146E+09,  1.074210959378852E+00,
2457217.967361111, A.D. 2015-Jul-14 11:13:00.0000, -1.197193840557941E+09,  4.772418826002920E+09, -1.642475623250439E+08, -5.376608382945925E+00, -1.856009813137429E-01,  1.599243343308373E+00,  1.642146299075674E+04,  4.923030753954995E+09,  1.074217339970353E+00,
2457217.968055556, A.D. 2015-Jul-14 11:14:00.0000, -1.197194163154076E+09,  4.772418814867133E+09, -1.642474663706295E+08, -5.376596118322666E+00, -1.855919240862747E-01,  1.599237121839730E+00,  1.642146320574958E+04,  4.923030818408227E+09,  1.074223714979285E+00,
2457217.968750000, A.D. 2015-Jul-14 11:15:00.0000, -1.197194485749475E+09,  4.772418803731890E+09, -1.642473704165897E+08, -5.376583853865141E+00, -1.855828729870613E-01,  1.599230890838630E+00,  1.642146342074369E+04,  4.923030882861840E+09,  1.074230084402695E+00,
2457217.969444444, A.D. 2015-Jul-14 11:16:00.0000, -1.197194808344139E+09,  4.772418792597188E+09, -1.642472744629228E+08, -5.376571589579036E+00, -1.855738280204707E-01,  1.599224650307983E+00,  1.642146363573908E+04,  4.923030947315836E+09,  1.074236448237633E+00,
2457217.970138889, A.D. 2015-Jul-14 11:17:00.0000, -1.197195130938066E+09,  4.772418781463030E+09, -1.642471785096316E+08, -5.376559325470033E+00, -1.855647891908686E-01,  1.599218400250704E+00,  1.642146385073574E+04,  4.923031011770214E+09,  1.074242806481152E+00,
2457217.970833333, A.D. 2015-Jul-14 11:18:00.0000, -1.197195453531258E+09,  4.772418770329414E+09, -1.642470825567155E+08, -5.376547061543823E+00, -1.855557565026182E-01,  1.599212140669709E+00,  1.642146406573368E+04,  4.923031076224974E+09,  1.074249159130309E+00,
2457217.971527778, A.D. 2015-Jul-14 11:19:00.0000, -1.197195776123713E+09,  4.772418759196339E+09, -1.642469866041746E+08, -5.376534797806088E+00, -1.855467299600794E-01,  1.599205871567922E+00,  1.642146428073288E+04,  4.923031140680113E+09,  1.074255506182161E+00,
2457217.972222222, A.D. 2015-Jul-14 11:20:00.0000, -1.197196098715433E+09,  4.772418748063807E+09, -1.642468906520112E+08, -5.376522534262513E+00, -1.855377095676093E-01,  1.599199592948268E+00,  1.642146449573336E+04,  4.923031205135634E+09,  1.074261847633768E+00,
2457217.972916667, A.D. 2015-Jul-14 11:21:00.0000, -1.197196421306417E+09,  4.772418736931812E+09, -1.642467947002237E+08, -5.376510270918786E+00, -1.855286953295614E-01,  1.599193304813680E+00,  1.642146471073510E+04,  4.923031269591534E+09,  1.074268183482197E+00,
2457217.973611111, A.D. 2015-Jul-14 11:22:00.0000, -1.197196743896666E+09,  4.772418725800361E+09, -1.642466987488141E+08, -5.376498007780591E+00, -1.855196872502880E-01,  1.599187007167093E+00,  1.642146492573811E+04,  4.923031334047814E+09,  1.074274513724510E+00,
2457217.974305556, A.D. 2015-Jul-14 11:23:00.0000, -1.197197066486178E+09,  4.772418714669452E+09, -1.642466027977836E+08, -5.376485744853614E+00, -1.855106853341367E-01,  1.599180700011447E+00,  1.642146514074239E+04,  4.923031398504477E+09,  1.074280838357777E+00,
2457217.975000000, A.D. 2015-Jul-14 11:24:00.0000, -1.197197389074955E+09,  4.772418703539080E+09, -1.642465068471303E+08, -5.376473482143540E+00, -1.855016895854538E-01,  1.599174383349687E+00,  1.642146535574793E+04,  4.923031462961515E+09,  1.074287157379072E+00,
2457217.975694444, A.D. 2015-Jul-14 11:25:00.0000, -1.197197711662997E+09,  4.772418692409248E+09, -1.642464108968573E+08, -5.376461219656053E+00, -1.854927000085821E-01,  1.599168057184762E+00,  1.642146557075474E+04,  4.923031527418935E+09,  1.074293470785465E+00,
2457217.976388889, A.D. 2015-Jul-14 11:26:00.0000, -1.197198034250302E+09,  4.772418681279956E+09, -1.642463149469643E+08, -5.376448957396839E+00, -1.854837166078608E-01,  1.599161721519625E+00,  1.642146578576280E+04,  4.923031591876732E+09,  1.074299778574034E+00,
2457217.977083333, A.D. 2015-Jul-14 11:27:00.0000, -1.197198356836871E+09,  4.772418670151202E+09, -1.642462189974513E+08, -5.376436695371583E+00, -1.854747393876272E-01,  1.599155376357235E+00,  1.642146600077214E+04,  4.923031656334908E+09,  1.074306080741858E+00,
2457217.977777778, A.D. 2015-Jul-14 11:28:00.0000, -1.197198679422705E+09,  4.772418659022986E+09, -1.642461230483186E+08, -5.376424433585969E+00, -1.854657683522157E-01,  1.599149021700553E+00,  1.642146621578272E+04,  4.923031720793463E+09,  1.074312377286020E+00,
2457217.978472222, A.D. 2015-Jul-14 11:29:00.0000, -1.197199002007803E+09,  4.772418647895309E+09, -1.642460270995684E+08, -5.376412172045682E+00, -1.854568035059571E-01,  1.599142657552546E+00,  1.642146643079457E+04,  4.923031785252393E+09,  1.074318668203604E+00,
2457217.979166667, A.D. 2015-Jul-14 11:30:00.0000, -1.197199324592166E+09,  4.772418636768170E+09, -1.642459311512001E+08, -5.376399910756407E+00, -1.854478448531802E-01,  1.599136283916185E+00,  1.642146664580769E+04,  4.923031849711702E+09,  1.074324953491695E+00,
2457217.979861111, A.D. 2015-Jul-14 11:31:00.0000, -1.197199647175792E+09,  4.772418625641569E+09, -1.642458352032149E+08, -5.376387649723828E+00, -1.854388923982098E-01,  1.599129900794447E+00,  1.642146686082206E+04,  4.923031914171388E+09,  1.074331233147385E+00,
2457217.980555556, A.D. 2015-Jul-14 11:32:00.0000, -1.197199969758683E+09,  4.772418614515503E+09, -1.642457392556126E+08, -5.376375388953630E+00, -1.854299461453691E-01,  1.599123508190310E+00,  1.642146707583768E+04,  4.923031978631449E+09,  1.074337507167765E+00,
2457217.981250000, A.D. 2015-Jul-14 11:33:00.0000, -1.197200292340839E+09,  4.772418603389975E+09, -1.642456433083937E+08, -5.376363128451493E+00, -1.854210060989777E-01,  1.599117106106759E+00,  1.642146729085455E+04,  4.923032043091888E+09,  1.074343775549931E+00,
2457217.981944445, A.D. 2015-Jul-14 11:34:00.0000, -1.197200614922259E+09,  4.772418592264981E+09, -1.642455473615596E+08, -5.376350868223109E+00, -1.854120722633518E-01,  1.599110694546784E+00,  1.642146750587269E+04,  4.923032107552702E+09,  1.074350038290981E+00,
2457217.982638889, A.D. 2015-Jul-14 11:35:00.0000, -1.197200937502944E+09,  4.772418581140526E+09, -1.642454514151106E+08, -5.376338608274155E+00, -1.854031446428064E-01,  1.599104273513377E+00,  1.642146772089208E+04,  4.923032172013893E+09,  1.074356295388011E+00,
2457217.983333333, A.D. 2015-Jul-14 11:36:00.0000, -1.197201260082892E+09,  4.772418570016604E+09, -1.642453554690471E+08, -5.376326348610318E+00, -1.853942232416511E-01,  1.599097843009536E+00,  1.642146793591271E+04,  4.923032236475457E+09,  1.074362546838128E+00,
2457217.984027778, A.D. 2015-Jul-14 11:37:00.0000, -1.197201582662105E+09,  4.772418558893219E+09, -1.642452595233700E+08, -5.376314089237281E+00, -1.853853080641955E-01,  1.599091403038263E+00,  1.642146815093460E+04,  4.923032300937399E+09,  1.074368792638436E+00,
2457217.984722222, A.D. 2015-Jul-14 11:38:00.0000, -1.197201905240583E+09,  4.772418547770368E+09, -1.642451635780790E+08, -5.376301830160728E+00, -1.853763991147438E-01,  1.599084953602565E+00,  1.642146836595774E+04,  4.923032365399713E+09,  1.074375032786044E+00,
2457217.985416667, A.D. 2015-Jul-14 11:39:00.0000, -1.197202227818325E+09,  4.772418536648050E+09, -1.642450676331754E+08, -5.376289571386340E+00, -1.853674963975985E-01,  1.599078494705452E+00,  1.642146858098212E+04,  4.923032429862402E+09,  1.074381267278061E+00,
2457217.986111111, A.D. 2015-Jul-14 11:40:00.0000, -1.197202550395331E+09,  4.772418525526268E+09, -1.642449716886597E+08, -5.376277312919804E+00, -1.853585999170594E-01,  1.599072026349940E+00,  1.642146879600775E+04,  4.923032494325464E+09,  1.074387496111602E+00,
2457217.986805555, A.D. 2015-Jul-14 11:41:00.0000, -1.197202872971602E+09,  4.772418514405018E+09, -1.642448757445323E+08, -5.376265054766802E+00, -1.853497096774226E-01,  1.599065548539048E+00,  1.642146901103463E+04,  4.923032558788901E+09,  1.074393719283782E+00,
2457217.987500000, A.D. 2015-Jul-14 11:42:00.0000, -1.197203195547138E+09,  4.772418503284303E+09, -1.642447798007944E+08, -5.376252796933015E+00, -1.853408256829818E-01,  1.599059061275801E+00,  1.642146922606276E+04,  4.923032623252712E+09,  1.074399936791718E+00,
2457217.988194444, A.D. 2015-Jul-14 11:43:00.0000, -1.197203518121938E+09,  4.772418492164119E+09, -1.642446838574455E+08, -5.376240539424128E+00, -1.853319479380280E-01,  1.599052564563227E+00,  1.642146944109213E+04,  4.923032687716893E+09,  1.074406148632535E+00,
2457217.988888889, A.D. 2015-Jul-14 11:44:00.0000, -1.197203840696003E+09,  4.772418481044469E+09, -1.642445879144866E+08, -5.376228282245822E+00, -1.853230764468484E-01,  1.599046058404359E+00,  1.642146965612274E+04,  4.923032752181450E+09,  1.074412354803354E+00,
2457217.989583333, A.D. 2015-Jul-14 11:45:00.0000, -1.197204163269332E+09,  4.772418469925349E+09, -1.642444919719181E+08, -5.376216025403782E+00, -1.853142112137284E-01,  1.599039542802234E+00,  1.642146987115458E+04,  4.923032816646376E+09,  1.074418555301303E+00,
2457217.990277778, A.D. 2015-Jul-14 11:46:00.0000, -1.197204485841926E+09,  4.772418458806763E+09, -1.642443960297413E+08, -5.376203768903686E+00, -1.853053522429499E-01,  1.599033017759894E+00,  1.642147008618768E+04,  4.923032881111675E+09,  1.074424750123509E+00,
